Step,Link,Running Vehicles,Occupancy,Travel Time,CO,CO2,HC,PMx,NOx,Fuel,Speed
6500,gneE62,0.776,0.015,13.557,24.161,1431.539,0.142,0.019,0.543,456.604,10.263
6500,gneE63,15.624,0.039,95.618,395.271,33582.162,2.548,0.42,12.523,10711.293,10.43
6500,gneE63-n,105.88,0.266,533.482,8350.11,173474.83,42.037,3.713,76.075,55333.3,1.876
6500,gneE64,16.348,0.041,96.295,416.254,35214.739,2.682,0.436,13.118,11232.021,10.345
6500,gneE64-n,108.544,0.273,718.254,10032.004,191954.543,50.134,4.282,85.199,61228.092,1.467
6500,gneE65,15.328,0.038,98.191,400.36,32424.254,2.55,0.404,12.122,10341.98,10.149
6500,gneE65-n,118.388,0.298,1405.019,15089.288,256169.201,74.683,6.103,115.841,81711.427,0.762
6500,gneE66,14.496,0.036,96.351,366.834,30904.485,2.356,0.38,11.492,9857.235,10.34
6500,gneE66-n,135.072,0.339,1290.176,17465.144,315913.954,86.901,7.365,141.577,100767.952,1.387
6750,gneE32,20.308,0.264,97.737,1654.332,33589.412,8.312,0.736,14.87,10714.023,1.961
6750,gneE33,29.748,0.546,122.068,2985.586,55493.177,14.886,1.268,24.82,17700.781,1.199
6750,gneE34,22.836,0.303,184.071,2984.982,53338.673,14.838,1.257,23.992,17013.593,1.148
6750,gneE35,1.904,0.025,21.974,70.229,3312.096,0.395,0.046,1.275,1056.433,9.157
6750,gneE36,2.868,0.052,13.898,118.241,7977.225,0.721,0.12,3.137,2544.389,9.99
6750,gneE37,3.872,0.051,23.708,181.787,8890.032,1.031,0.141,3.547,2835.557,8.261
6750,gneE38,20.704,0.269,104.966,1764.295,34840.734,8.842,0.771,15.456,11113.181,1.834
6750,gneE39,15.136,0.274,64.942,1189.67,24981.386,5.996,0.536,10.97,7968.307,2.189
6750,gneE40,24.216,0.317,180.599,2833.434,50392.568,14.077,1.178,22.648,16073.88,1.208
6750,gneE41,21.6,0.281,108.26,1842.559,36733.721,9.242,0.807,16.238,11716.987,1.802
6750,gneE42,16.464,0.297,63.523,1251.823,28108.808,6.35,0.584,12.212,8965.827,2.257
6750,gneE44,8.388,0.116,52.265,814.465,19420.743,4.159,0.4,8.361,6194.584,3.756
6750,gneE45,0.728,0.016,16.392,48.113,1708.561,0.259,0.031,0.705,544.965,9.545
6750,gneE45-n,0.06,0.001,11.966,2.654,147.945,0.016,0.003,0.062,47.188,11.045
6750,gneE47,1.124,0.012,24.597,45.688,2454.096,0.264,0.037,0.96,782.757,9.975
6750,gneE47-n,0.096,0.001,21.392,3.892,246.905,0.023,0.004,0.097,78.752,11.064
6750,gneE48,0.14,0.001,21.696,6.465,351.524,0.038,0.006,0.139,112.121,10.963
6750,gneE48-n,1.032,0.011,23.731,42.99,2333.206,0.249,0.036,0.921,744.196,10.208
6750,gneE49,0.06,0.001,11.974,2.916,158.32,0.017,0.002,0.063,50.497,11.04
6750,gneE49-n,0.616,0.012,13.375,29.957,1478.869,0.17,0.024,0.593,471.698,10.233
6750,gneE51,16.312,0.309,111.908,1925.795,33689.405,9.554,0.791,15.161,10746.035,1.257
6750,gneE52,16.744,0.316,129.305,2152.873,37581.797,10.681,0.894,16.978,11987.596,1.174
6750,gneE53,0,0,6.766,0,0,0,0,0,0,19.44
6750,gneE53-n,0.46,0.009,11.163,41.783,2080.23,0.24,0.044,0.891,663.496,17.272
6750,gneE54,0,0,12.119,0,0,0,0,0,0,19.44
6750,gneE54-n,0.616,0.007,14.086,42.34,2609.501,0.253,0.051,1.075,832.308,17.513
6750,gneE55,0.8,0.009,15.342,53.932,3249.232,0.32,0.063,1.334,1036.353,16.763
6750,gneE55-n,0.196,0.002,12.741,15.927,997.368,0.096,0.02,0.416,318.113,18.8
6750,gneE56,0.62,0.012,8.733,52.778,2802.881,0.307,0.058,1.197,893.987,16.601
6750,gneE56-n,0.176,0.004,7.283,17.064,810.429,0.097,0.017,0.348,258.49,18.533
6750,gneE57,2.268,0.045,23.818,95.041,3977.631,0.522,0.06,1.554,1268.715,8.295
6750,gneE58,13.936,0.267,116.091,1660.8,29711.998,8.256,0.696,13.357,9477.325,1.342
6750,gneE59,0.672,0.013,14.473,21.192,1187.7,0.123,0.016,0.452,378.829,10.297
6750,gneE60,0.708,0.014,17.907,32.874,1524.124,0.185,0.025,0.612,486.133,10.06
6750,gneE61,2.212,0.043,22.309,190.39,4997.888,0.983,0.099,2.122,1594.156,7.271
6750,gneE62,1.444,0.028,15.038,58.578,2615.14,0.326,0.039,1.022,834.13,9.282
6750,gneE63,16.092,0.04,98.522,422.168,34104.133,2.684,0.42,12.706,10877.798,10.111
6750,gneE63-n,102.932,0.259,559.416,7925.26,166341.696,39.942,3.573,73.132,53057.969,1.785
6750,gneE64,12.408,0.031,99.032,320.949,25783.939,2.039,0.318,9.621,8224.003,10.061
6750,gneE64-n,87.848,0.221,678.357,7994.989,154952.563,40.003,3.449,68.729,49425.445,1.522
6750,gneE65,16.216,0.041,98.407,419.514,34202.781,2.676,0.421,12.751,10909.26,10.122
6750,gneE65-n,114.872,0.289,1055.536,12200.245,213833.579,60.53,4.989,96.165,68207.303,0.955
6750,gneE66,15.244,0.038,97.975,397.297,32427.562,2.534,0.401,12.093,10343.037,10.168
6750,gneE66-n,123.388,0.31,753.845,15939.932,291034.638,79.375,6.777,130.374,92832.042,1.424
7000,gneE32,20.368,0.265,98.964,1684.203,33975.01,8.458,0.747,15.054,10837.022,1.938
7000,gneE33,29.112,0.534,115.995,2852.766,54094.019,14.248,1.227,24.146,17254.461,1.336
7000,gneE34,24.352,0.322,171.389,3150.921,56415.017,15.665,1.326,25.35,17994.863,1.224
7000,gneE35,2.536,0.034,21.476,91.182,4675.147,0.52,0.066,1.792,1491.189,9.262
7000,gneE36,3.192,0.057,13.793,138.701,9359.946,0.847,0.145,3.711,2985.411,10.062
7000,gneE37,3.74,0.05,23.311,175.53,8748.582,1,0.139,3.488,2790.438,8.374
7000,gneE38,20.572,0.268,102.37,1738.083,34846.096,8.723,0.769,15.452,11114.877,1.883
7000,gneE39,15.164,0.275,64.795,1157.604,25354.572,5.858,0.536,11.077,8087.32,2.202
7000,gneE40,25.152,0.332,281.218,3117.16,55235.932,15.482,1.294,24.818,17618.79,1.109
7000,gneE41,23.572,0.306,172.585,2705.38,49017.114,13.462,1.14,22.002,15635.121,1.337
7000,gneE42,16.796,0.307,67.445,1585.657,33940.746,8.009,0.735,14.893,10826.05,2.328
7000,gneE44,8.06,0.108,58.56,819.053,19096.498,4.173,0.4,8.264,6091.164,3.643
7000,gneE45,1.2,0.023,23.413,102.581,2986.336,0.536,0.058,1.26,952.534,8.285
7000,gneE45-n,0.072,0.001,12.059,4.017,173.888,0.022,0.003,0.07,55.463,10.982
7000,gneE47,1.16,0.012,25.679,49.428,2363.832,0.279,0.037,0.943,753.967,9.715
7000,gneE47-n,0.136,0.001,22.149,8.769,304.665,0.047,0.005,0.124,97.177,10.83
7000,gneE48,0.496,0.005,22.885,17.899,1039.867,0.105,0.015,0.403,331.675,10.582
7000,gneE48-n,0.996,0.011,23.674,38.966,2186.97,0.227,0.033,0.859,697.553,10.24
7000,gneE49,0.192,0.004,12.291,8.308,451.947,0.048,0.007,0.18,144.152,10.842
7000,gneE49-n,0.48,0.009,13.094,24.034,1147.5,0.136,0.019,0.464,366.005,10.4
7000,gneE51,17.152,0.327,172.773,2242.889,38926.618,11.122,0.929,17.587,12416.565,1.007
7000,gneE52,17.464,0.328,155.22,2336.968,41138.283,11.604,0.982,18.601,13122.005,1.136
7000,gneE53,0,0,6.766,0,0,0,0,0,0,19.44
7000,gneE53-n,0.612,0.012,8.759,58.618,2954.153,0.338,0.062,1.27,942.236,16.51
7000,gneE54,0,0,12.119,0,0,0,0,0,0,19.44
7000,gneE54-n,0.52,0.006,14.178,41.065,2353.283,0.241,0.047,0.973,750.587,17.519
7000,gneE55,0.64,0.007,22.812,43.022,2620.935,0.255,0.05,1.075,835.956,17.129
7000,gneE55-n,0.284,0.003,13.11,20.042,1068.028,0.116,0.021,0.444,340.652,18.425
7000,gneE56,0.384,0.007,13.7,34.67,1913.46,0.204,0.039,0.816,610.303,17.76
7000,gneE56-n,0.164,0.003,7.15,16.071,818.519,0.093,0.017,0.353,261.069,18.739
7000,gneE57,2.368,0.046,17.451,97.642,4146.77,0.538,0.061,1.621,1322.664,8.154
7000,gneE58,13.576,0.261,106.45,1585.229,29160.14,7.898,0.674,13.054,9301.278,1.539
7000,gneE59,1.264,0.025,14.864,46.287,2169.819,0.259,0.031,0.833,692.09,9.534
7000,gneE60,1.364,0.027,16.055,69.203,3198.867,0.389,0.055,1.299,1020.306,9.397
7000,gneE61,7.644,0.148,69.58,893.992,17096.228,4.47,0.391,7.614,5453.207,3.11
7000,gneE62,2.796,0.054,19.136,133.672,4769.467,0.718,0.078,1.915,1521.285,7.916
7000,gneE63,15.78,0.039,96.856,402.225,33459.618,2.578,0.417,12.484,10672.213,10.284
7000,gneE63-n,99.328,0.25,513.081,7555.262,161448.203,38.139,3.428,70.72,51497.051,1.945
7000,gneE64,11.72,0.029,95.66,294.516,25221.285,1.905,0.315,9.406,8044.525,10.417
7000,gneE64-n,75.996,0.191,453.751,5675.118,124901.88,28.731,2.616,54.453,39839.824,2.213
7000,gneE65,9.192,0.023,94.586,227.869,19956.417,1.481,0.246,7.411,6365.255,10.538
7000,gneE65-n,120.432,0.303,1596.104,15820.097,265374.106,78.233,6.385,120.32,84647.613,0.657
7000,gneE66,16.356,0.041,97.801,417.456,34556.125,2.677,0.425,12.878,11021.959,10.185
7000,gneE66-n,110.58,0.278,1027.99,14303.713,258802.909,71.171,6.038,116.001,82551.076,1.374
